<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
MFGSP,D,08/14/15,00:00,530.0000000,230
MFGSP,D,08/17/15,00:00,520.0000000,100
MFGSP,D,08/18/15,00:00,513.0000000,30
MFGSP,D,08/19/15,00:00,514.0000000,70
MFGSP,D,08/21/15,00:00,517.0000000,830
MFGSP,D,08/24/15,00:00,513.0000000,120
MFGSP,D,08/25/15,00:00,520.0000000,2290
MFGSP,D,08/26/15,00:00,510.0000000,520
MFGSP,D,08/27/15,00:00,511.0000000,10
MFGSP,D,08/28/15,00:00,510.0000000,800
MFGSP,D,09/02/15,00:00,520.0000000,90
MFGSP,D,09/04/15,00:00,515.0000000,370
MFGSP,D,09/07/15,00:00,538.0000000,10
MFGSP,D,09/08/15,00:00,530.0000000,40
MFGSP,D,09/09/15,00:00,507.0000000,420
MFGSP,D,09/10/15,00:00,515.0000000,1120
MFGSP,D,09/14/15,00:00,520.0000000,100
MFGSP,D,09/15/15,00:00,516.0000000,70
MFGSP,D,09/16/15,00:00,518.0000000,180
MFGSP,D,09/17/15,00:00,518.0000000,110
MFGSP,D,09/21/15,00:00,511.0000000,210
MFGSP,D,09/22/15,00:00,508.0000000,1320
MFGSP,D,09/23/15,00:00,508.0000000,820
MFGSP,D,09/24/15,00:00,509.0000000,3080
MFGSP,D,09/25/15,00:00,511.0000000,2130
MFGSP,D,09/28/15,00:00,506.0000000,9080
MFGSP,D,09/29/15,00:00,500.0000000,120
MFGSP,D,09/30/15,00:00,502.0000000,90
MFGSP,D,10/01/15,00:00,495.0000000,1890
MFGSP,D,10/02/15,00:00,500.0000000,4160
MFGSP,D,10/05/15,00:00,510.0000000,3880
MFGSP,D,10/06/15,00:00,505.0000000,240
MFGSP,D,10/07/15,00:00,510.0000000,30
MFGSP,D,10/08/15,00:00,510.0000000,160
MFGSP,D,10/09/15,00:00,514.0000000,490
MFGSP,D,10/12/15,00:00,521.0000000,80
MFGSP,D,10/13/15,00:00,515.0000000,70
MFGSP,D,10/14/15,00:00,530.0000000,230
MFGSP,D,10/15/15,00:00,570.0000000,5340
MFGSP,D,10/16/15,00:00,622.0000000,2730
MFGSP,D,10/19/15,00:00,601.0000000,180
MFGSP,D,10/20/15,00:00,618.0000000,220
MFGSP,D,10/21/15,00:00,620.0000000,40
MFGSP,D,10/22/15,00:00,617.0000000,420
MFGSP,D,10/23/15,00:00,605.0000000,320
MFGSP,D,10/27/15,00:00,613.0000000,50
