<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
SNGSP,D,01/04/18,00:00,28.4900000,21153300
SNGSP,D,01/05/18,00:00,28.4800000,11401300
SNGSP,D,01/09/18,00:00,28.6000000,25364100
SNGSP,D,01/10/18,00:00,28.6250000,29012900
SNGSP,D,01/11/18,00:00,28.7600000,23536400
SNGSP,D,01/12/18,00:00,28.9700000,14264100
SNGSP,D,01/15/18,00:00,29.1450000,12436800
SNGSP,D,01/16/18,00:00,29.6400000,18805400
SNGSP,D,01/17/18,00:00,30.4200000,37044300
SNGSP,D,01/18/18,00:00,31.1000000,35942500
SNGSP,D,01/19/18,00:00,31.0000000,21517700
SNGSP,D,01/22/18,00:00,31.2700000,22514200
SNGSP,D,01/23/18,00:00,31.5100000,23741700
SNGSP,D,01/24/18,00:00,30.9550000,22745600
SNGSP,D,01/25/18,00:00,31.6300000,40520500
SNGSP,D,01/26/18,00:00,31.8250000,32739900
SNGSP,D,01/29/18,00:00,31.5100000,19639500
SNGSP,D,01/30/18,00:00,30.7000000,24635200
SNGSP,D,01/31/18,00:00,29.6850000,36545700
SNGSP,D,02/01/18,00:00,29.8150000,16954900
SNGSP,D,02/02/18,00:00,30.4700000,19727200
