<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATNP,D,04/02/13,00:00,108.0600000,211350
TATNP,D,04/03/13,00:00,108.1500000,80260
TATNP,D,04/04/13,00:00,106.5100000,296340
TATNP,D,04/05/13,00:00,107.2400000,110990
TATNP,D,04/08/13,00:00,106.1000000,111850
TATNP,D,04/09/13,00:00,106.1600000,162670
TATNP,D,04/10/13,00:00,107.3600000,653780
TATNP,D,04/11/13,00:00,106.2000000,326250
TATNP,D,04/12/13,00:00,104.0500000,147230
TATNP,D,04/15/13,00:00,100.0000000,432960
TATNP,D,04/16/13,00:00,99.0300000,162420
TATNP,D,04/17/13,00:00,98.5000000,478470
TATNP,D,04/18/13,00:00,99.0600000,268690
TATNP,D,04/19/13,00:00,99.8500000,393770
TATNP,D,04/22/13,00:00,98.8000000,120780
TATNP,D,04/23/13,00:00,98.5100000,298400
TATNP,D,04/24/13,00:00,102.7300000,251900
TATNP,D,04/25/13,00:00,103.6000000,146400
TATNP,D,04/26/13,00:00,104.3000000,49390
TATNP,D,04/29/13,00:00,103.8300000,189040
TATNP,D,04/30/13,00:00,104.5000000,614730
TATNP,D,05/02/13,00:00,104.4000000,17880
TATNP,D,05/03/13,00:00,106.0000000,178340
TATNP,D,05/06/13,00:00,104.6000000,293250
TATNP,D,05/07/13,00:00,106.4700000,269270
TATNP,D,05/08/13,00:00,105.5000000,223800
TATNP,D,05/10/13,00:00,106.8200000,80160
TATNP,D,05/13/13,00:00,104.4900000,964140
TATNP,D,05/14/13,00:00,98.0100000,514730
TATNP,D,05/15/13,00:00,97.0000000,105910
TATNP,D,05/16/13,00:00,96.2500000,120540
TATNP,D,05/17/13,00:00,99.1200000,83260
TATNP,D,05/20/13,00:00,98.7000000,113950
TATNP,D,05/21/13,00:00,99.2800000,88310
TATNP,D,05/22/13,00:00,100.9400000,157200
TATNP,D,05/23/13,00:00,98.0000000,215750
TATNP,D,05/24/13,00:00,96.5300000,105730
TATNP,D,05/27/13,00:00,96.0000000,314320
TATNP,D,05/28/13,00:00,96.9200000,153180
TATNP,D,05/29/13,00:00,95.9700000,69590
TATNP,D,05/30/13,00:00,95.2100000,94230
TATNP,D,05/31/13,00:00,95.0000000,299320
TATNP,D,06/03/13,00:00,92.3900000,343010
TATNP,D,06/04/13,00:00,92.0200000,244790
TATNP,D,06/05/13,00:00,91.5300000,291450
TATNP,D,06/06/13,00:00,89.7500000,472170
TATNP,D,06/07/13,00:00,90.3000000,206130
TATNP,D,06/10/13,00:00,91.0000000,83980
TATNP,D,06/11/13,00:00,90.5000000,2576370
TATNP,D,06/13/13,00:00,89.5100000,211060
TATNP,D,06/14/13,00:00,92.0000000,139760
TATNP,D,06/17/13,00:00,95.9900000,634900
TATNP,D,06/18/13,00:00,96.1500000,1112240
TATNP,D,06/19/13,00:00,95.9900000,312770
TATNP,D,06/20/13,00:00,93.0000000,714750
TATNP,D,06/21/13,00:00,93.0000000,88750
TATNP,D,06/24/13,00:00,93.4000000,161580
TATNP,D,06/25/13,00:00,95.7000000,142010
TATNP,D,06/26/13,00:00,95.0000000,111570
TATNP,D,06/27/13,00:00,94.5400000,37070
TATNP,D,06/28/13,00:00,95.9900000,243490
TATNP,D,07/01/13,00:00,96.1100000,239770
TATNP,D,07/02/13,00:00,96.9000000,181840
TATNP,D,07/03/13,00:00,96.1200000,151030
TATNP,D,07/04/13,00:00,95.5000000,53210
TATNP,D,07/05/13,00:00,96.0700000,250940
TATNP,D,07/08/13,00:00,97.5000000,857510
TATNP,D,07/09/13,00:00,97.2300000,191290
TATNP,D,07/10/13,00:00,97.1000000,138580
TATNP,D,07/11/13,00:00,97.6300000,478400
TATNP,D,07/12/13,00:00,98.0000000,485970
TATNP,D,07/15/13,00:00,97.9600000,167160
TATNP,D,07/16/13,00:00,98.6900000,107490
TATNP,D,07/17/13,00:00,99.8900000,172210
TATNP,D,07/18/13,00:00,98.6000000,354060
TATNP,D,07/19/13,00:00,98.3300000,133920
TATNP,D,07/22/13,00:00,99.3600000,60420
TATNP,D,07/23/13,00:00,100.0000000,310420
TATNP,D,07/24/13,00:00,98.9000000,244900
TATNP,D,07/25/13,00:00,99.1800000,88920
TATNP,D,07/26/13,00:00,99.6900000,96460
TATNP,D,07/29/13,00:00,100.4000000,104200
TATNP,D,07/30/13,00:00,100.4500000,136880
TATNP,D,07/31/13,00:00,99.9000000,152740
TATNP,D,08/01/13,00:00,101.0000000,149470
TATNP,D,08/02/13,00:00,102.5000000,752560
TATNP,D,08/05/13,00:00,102.9500000,36350
TATNP,D,08/06/13,00:00,103.1300000,841570
TATNP,D,08/07/13,00:00,102.8700000,145150
TATNP,D,08/08/13,00:00,102.8600000,932060
TATNP,D,08/09/13,00:00,103.1200000,150070
TATNP,D,08/12/13,00:00,103.0900000,58900
TATNP,D,08/13/13,00:00,103.8000000,110000
TATNP,D,08/14/13,00:00,103.5000000,40510
TATNP,D,08/15/13,00:00,103.5200000,49800
TATNP,D,08/16/13,00:00,102.9800000,133500
TATNP,D,08/19/13,00:00,102.9500000,427850
TATNP,D,08/20/13,00:00,103.0000000,137020
TATNP,D,08/21/13,00:00,103.0300000,372790
TATNP,D,08/22/13,00:00,104.9500000,343880
TATNP,D,08/23/13,00:00,104.4800000,12470
TATNP,D,08/26/13,00:00,103.4000000,18490
TATNP,D,08/27/13,00:00,102.9500000,95840
TATNP,D,08/28/13,00:00,104.0000000,252230
TATNP,D,08/29/13,00:00,103.4400000,42470
TATNP,D,08/30/13,00:00,103.9100000,147730
TATNP,D,09/02/13,00:00,104.2400000,258400
TATNP,D,09/03/13,00:00,105.3000000,327940
TATNP,D,09/04/13,00:00,105.5100000,62670
TATNP,D,09/05/13,00:00,107.9900000,361420
TATNP,D,09/06/13,00:00,107.8000000,161800
TATNP,D,09/09/13,00:00,109.5000000,103750
TATNP,D,09/10/13,00:00,109.0000000,297600
TATNP,D,09/11/13,00:00,108.8900000,139220
TATNP,D,09/12/13,00:00,109.1400000,328080
TATNP,D,09/13/13,00:00,109.0000000,278970
TATNP,D,09/16/13,00:00,109.0900000,745240
TATNP,D,09/17/13,00:00,109.0000000,1203910
TATNP,D,09/18/13,00:00,108.5100000,587190
