<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>,<VOL>
TATN,D,12/06/18,00:00,765.0000000,1813660
TATN,D,12/07/18,00:00,776.0000000,1610990
TATN,D,12/10/18,00:00,759.9000000,917360
TATN,D,12/11/18,00:00,760.0000000,1377680
TATN,D,12/12/18,00:00,738.7000000,1205690
TATN,D,12/13/18,00:00,736.0000000,1351850
TATN,D,12/14/18,00:00,726.4000000,729760
TATN,D,12/17/18,00:00,727.0000000,632730
TATN,D,12/18/18,00:00,719.6000000,1431950
TATN,D,12/19/18,00:00,714.3000000,1680290
TATN,D,12/20/18,00:00,714.7000000,1419640
TATN,D,12/21/18,00:00,710.0000000,2764040
TATN,D,12/24/18,00:00,703.0000000,379540
TATN,D,12/25/18,00:00,696.8000000,379120
TATN,D,12/26/18,00:00,712.0000000,297030
TATN,D,12/27/18,00:00,717.0000000,894200
TATN,D,12/28/18,00:00,737.8000000,1242470
TATN,D,12/29/18,00:00,737.9000000,17339
TATN,D,01/03/19,00:00,731.8000000,1189570
TATN,D,01/04/19,00:00,737.7000000,1026610
TATN,D,01/08/19,00:00,723.2000000,1682220
TATN,D,01/09/19,00:00,717.9000000,1250860
TATN,D,01/10/19,00:00,732.6000000,1566140
TATN,D,01/11/19,00:00,730.3000000,1411380
TATN,D,01/14/19,00:00,725.0000000,1088030
TATN,D,01/15/19,00:00,721.0000000,1526180
TATN,D,01/16/19,00:00,722.0000000,1637560
TATN,D,01/17/19,00:00,734.1000000,1991860
TATN,D,01/18/19,00:00,741.0000000,1283910
TATN,D,01/21/19,00:00,735.4000000,691020
TATN,D,01/22/19,00:00,750.5000000,1713780
TATN,D,01/23/19,00:00,784.0000000,2071460
TATN,D,01/24/19,00:00,772.9000000,1467320
TATN,D,01/25/19,00:00,798.9000000,1329960
TATN,D,01/28/19,00:00,791.4000000,1623570
TATN,D,01/29/19,00:00,798.8000000,1322280
TATN,D,01/30/19,00:00,806.9000000,1255970
TATN,D,01/31/19,00:00,806.9000000,2037460
TATN,D,02/01/19,00:00,808.1000000,1336790
TATN,D,02/04/19,00:00,803.2000000,895990
TATN,D,02/05/19,00:00,810.0000000,647890
TATN,D,02/06/19,00:00,804.0000000,945360
TATN,D,02/07/19,00:00,804.7000000,1004840
TATN,D,02/08/19,00:00,787.3000000,963560
TATN,D,02/11/19,00:00,780.0000000,898600
TATN,D,02/12/19,00:00,784.5000000,1113530
TATN,D,02/13/19,00:00,761.6000000,1212040
TATN,D,02/14/19,00:00,763.9000000,1408620
TATN,D,02/15/19,00:00,790.3000000,1192080
TATN,D,02/18/19,00:00,778.5000000,889470
TATN,D,02/19/19,00:00,772.8000000,621810
TATN,D,02/20/19,00:00,793.6000000,1394350
TATN,D,02/21/19,00:00,796.0000000,1275530
TATN,D,02/22/19,00:00,799.9000000,857710
TATN,D,02/25/19,00:00,787.1000000,948340
TATN,D,02/26/19,00:00,789.9000000,1096650
TATN,D,02/27/19,00:00,794.9000000,1581990
TATN,D,02/28/19,00:00,776.1000000,2348910
TATN,D,03/01/19,00:00,775.2000000,1177790
TATN,D,03/04/19,00:00,770.1000000,448960
TATN,D,03/05/19,00:00,760.0000000,620600
TATN,D,03/06/19,00:00,766.0000000,678410
TATN,D,03/07/19,00:00,755.2000000,917880
TATN,D,03/11/19,00:00,747.0000000,852160
TATN,D,03/12/19,00:00,732.5000000,1116870
TATN,D,03/13/19,00:00,729.0000000,1148560
TATN,D,03/14/19,00:00,731.8000000,1046370
TATN,D,03/15/19,00:00,743.8000000,2610930
TATN,D,03/18/19,00:00,753.1000000,1006930
TATN,D,03/19/19,00:00,767.0000000,1282350
TATN,D,03/20/19,00:00,772.6000000,1263400
TATN,D,03/21/19,00:00,768.0000000,2566330
TATN,D,03/22/19,00:00,757.2000000,1236470
TATN,D,03/25/19,00:00,747.2000000,701740
TATN,D,03/26/19,00:00,755.5000000,771580
TATN,D,03/27/19,00:00,746.9000000,785770
TATN,D,03/28/19,00:00,755.6000000,724890
TATN,D,03/29/19,00:00,755.0000000,1819040
TATN,D,04/01/19,00:00,750.7000000,760470
TATN,D,04/02/19,00:00,742.9000000,1044100
TATN,D,04/03/19,00:00,743.1000000,1159650
TATN,D,04/04/19,00:00,733.1000000,922510
TATN,D,04/05/19,00:00,731.2000000,627550
TATN,D,04/08/19,00:00,754.2000000,1282400
TATN,D,04/09/19,00:00,760.9000000,1156230
TATN,D,04/10/19,00:00,758.8000000,1947860
TATN,D,04/11/19,00:00,751.0000000,1053260
